clave,tipo,generico_id,es_causes,es_unidosis,tiene_fecha_caducidad,descontinuado,descripcion,created_at,updated_at,deleted_at
060.841.4249,MC,1689,0,1,0,0,"SUTURA CATGUT SIMPLE SIN AGUJA. LONGITUD DE LA HEBRA 135 A 150 CM. CALIBRE DE LA SUTURA 3-0. ENVASE CON 12 PIEZAS.","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
060.841.4264,MC,1689,0,1,0,0,"SUTURA CATGUT SIMPLE CON AGUJA. LONGITUD DE LA HEBRA 68 A 75 CM. CALIBRE DE SUTURA 3-0. AGUJA AHUSADA (25-27 MM). ENVASE CON 12 PIEZAS","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
060.841.4371,MC,1689,0,1,0,0,"SUTURA CATGUT CRÒMICO CON AGUJA. LONGITUD DE LA HEBRA: 68 A 75 CM. CALIBRE DE LA SUTURA: 2-0 CARACTERISTICAS DE LA AGUJA: ½ DE CÌRCULO AHUSADA (25-27 MM). ENVASE CON 12 PIEZAS ","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
060.841.4447,MC,1689,0,1,0,0,"SUTURA CATGUT CROMICO CON AGUJA. LONG. DE LA HEBRA 68 A 75 CM, CALIBRE DE LA SUTURA 1-0, CARACTERISTICA DE LA AGUJA 1/2 CIRCULO AHUSADA (25-27 MM). ENVASE CON 12 PIEZAS","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
060.841.4462,MC,1689,0,1,0,0,"SUTURA CATGUT CROMICO CON AGUJA LONGITUD DE LA HEBRA. 68 A 75 CM CAL. 3-0 AGUJA 25-27 MM . ENVASE CON 12 PIEZAS.","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
060.841.4470,MC,1689,0,1,0,0,"SUTURA CATGUT CROMICO CON AGUJA. LONG. DE LA HEBRA 68 A 75 CM, CARACTERISTICA DE LA AGUJA 1/2 CIRCULO AHUSADA (25-27 MM). CAL. 4-0. ENVASE CON 12 PIEZAS.","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
060.841.7317,MC,1689,0,1,0,0,"SUTURA CATGUT SIMPLE SIN AGUJA. LONGITUD DE LA HEBRA 135 A 150 CM. CALIBRE DE LA SUTURA 1-0. ENVASE CON 12 PIEZAS.","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
060.859.0097,MC,1689,0,0,0,0,"TAPON PARA SONDA FOLEY. DE PLÀSTICO DESECHABLES. PIEZA ","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
060.859.0501,MC,1689,0,0,0,0,"TAPON LUER LOCK PARA CATÉTER DE DIÁLISIS PERITONEAL AMBULATORIA, DE PLÁSTICO. TIPO: TENCKHOFF. PIEZA.","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
060.859.0519,MC,1689,0,0,0,0,"TAPONES LEER LOCK PARA CATÉTER DE HICKMAN PARA HEPARINIZACIÒN. ESTÈRIL Y DESECHABLE . PIEZA. ","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
060.859.0550,MC,1689,0,0,0,0,"TAPÓN LUER LOCK PROTECTOR CON SOLUCIÓN ANTISÉPTICA DE IODOPOVIDONA PARA PROTECCIÓN DEL EQUIPO DE TRANSFERENCIA, SISTEMA AUTOMÁTICO. PIEZA","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
060.869.0103,MC,1689,0,1,0,0,"TELA ADHESIVA DE ACETATO CON ADHESIVO EN UNA DE SUS CARAS. LONGITUD 10 M . ANCHO 1.25 CM. ENVASE CON 24 PIEZAS","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
060.869.0152,MC,1689,0,1,0,0,"TELA ADHESIVA DE ACETATO CON ADHESIVO EN UNA DE SUS CARAS. LONGITUD 10 M . ANCHO 2.50 CM. ENVASE CON 12 PIEZAS ","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
060.869.0202,MC,1689,0,1,0,0,"TELA ADHESIVA. DE ACETATO CON ADHESIVO EN UNA DE SUS CARAS. LONGITUD 10 M ANCHO 5.00 CM. ENVASE CON 6. PIEZAS.","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
060.869.0251,MC,1689,0,1,0,0,"TELA ADHESIVA DE ACETATO CON ADHESIVO EN UNA DE SUS CARAS. LONGITUD 10 M . ANCHO 7.50 CM. ENVASE CON 4 PIEZAS ","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
060.879.0143,MC,1689,0,0,0,0,"TERMOMETRO CLÍNICO DE VIDRIO TRANSPARENTE CON MERCURIO QUÍMICAMENTE PURO ESCALA GRADUADA EN GRADOS CENTÍGRADOS (35.5º C A 41º C) CON SUBDIVISIONES EN DÉCIMAS DE GRADO. RECTAL. PIEZA ","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
060.879.0150,MC,1689,0,0,0,0,"TERMOMETRO CLINICO DE VIDRIO TRANSPARENTE, CON MERCURIO QUIMICAMENTE PURO, ESCALA GRADUADA EN GRADOS CENTIGRADOS (35.5° A 41°) CON SUBDIVISIONES EN DECIMAS DE GRADOS. ORAL. PIEZA.","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
060.889.0208,MC,1689,0,1,0,0,"TIRAS DE LIJA PARA PULIR RESTAURACIONES DE RESINA. GRUESO Y MEDIANO. ENVASE CON 150 PIEZAS. TIRAS DOBLES.","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
060.894.0052,MC,1689,0,1,0,0,"TOALLA PARA GINECO-OBSTETRICIA. RECTANGULARES CONSTITUIDAS POR CUATRO CAPAS DE MATERIAL ABSORBENTE. DESECHABLES. ENVASE CON 100 PIEZAS ","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
060.904.0100,MC,1689,0,0,0,0,"ALGODÓN TORUNDA ENVASE CON 500G","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
060.904.0100-DUP,MC,1689,0,0,0,0,"ALGODÓN TORUNDAS. ENVASE CON 500 GR.","2018-02-01 11:48:55","2018-02-01 11:48:55","2017-05-29 13:41:52"
060.908.0015,MC,1689,0,0,0,0,"TUBO PARA CANALIZACIÓN DE LÁTEX NATURAL, OPACO A LOS RAYOS ""X"", LONGITUD 45 CM. DIÁMETRO 7.94 MM (5/16"") PEN ROSE. PIEZA.","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
060.908.0114,MC,1689,0,0,0,0,"TUBO PARA CANALIZACIÓN DE LÁTEX NATURAL, OPACO A LOS RAYOS ""X"", LONGITUD 45 CM. DIÁMETRO 12.70 MM (1/2"") PEN ROSE. PIEZA.","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
060.908.0122,MC,1689,0,0,0,0,"TUBO PARA CANALIZACIÓN DE LÁTEX NATURAL, OPACO A LOS RAYOS ""X"", LONGITUD 45 CM. DIÁMETRO 19.05 MM (3/4"") PEN ROSE. PIEZA.","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
060.908.0130,MC,1689,0,0,0,0,"TUBO PARA CANALIZACIÓN DE LÁTEX NATURAL, OPACO A LOS RAYOS ""X"", LONGITUD 45 CM. DIÁMETRO 25.40 MM (1"") PEN ROSE. PIEZA.","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
060.908.0890,MC,1689,0,0,0,0,"TUBO PARA TORNIQUETE. DE LATEX. COLOR AMBAR, CON ESPESOR DE LA PARED DE 1.13 A 1.37 MM. ENVASE CON 15 METROS.","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
060.908.0924,MC,1689,0,1,0,0,"TUBO PARA ASPIRADOR DE HULE LATEX, COLOR AMBAR, DIÁMETRO INTERIOR 6.3 MM, ESPESOR DE PARED 3.77 MM. ENVASE CON 10 METROS.","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
060.910.0011,MC,1689,0,0,0,1,"EYECTORES PARA SALIVA, DE PLÁSTICO, DESECHABLE. ENVASE CON 100 PIEZAS ","2018-02-01 11:48:55","2018-02-01 11:48:55","2017-06-27 04:46:24"
060.932.2649,MC,1689,0,0,0,0,"VÁLVULA PARA DERIVACIÓN DE LÍQUIDO CEFALORRAQUÍDEO, DE DIAFRAGMA, PRESIÓN MEDIA DE 80 A 120 MM DE H2O, CATÉTER CEFÁLICO O VENTRICULAR DE 15 CM MÍNIMO DE LONGITUD Y CATÉTER PERITONEAL DE 85 CM MÍNIMO DE LONGITUD. INCLUYE: ADITAMENTOS PARA SU COLOCACIÓN. ESTÉRIL Y DESECHABLE. TAMAÑO: ADULTO. PIEZA","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
060.932.2797,MC,1689,0,0,0,0,"VÁLVULA PARA DERIVACIÓN DE LÍQUIDO CEFALORRAQUÍDEO, DE DIAFRAGMA, PRESIÓN MEDIA DE 80 A 120 MM DE H2O, CATÉTER CEFÁLICO O VENTRICULAR DE 15 CM MÍNIMO DE LONGITUD Y CATÉTER PERITONEAL DE 85 CM MÍNIMO DE LONGITUD. INCLUYE: ADITAMENTOS PARA SU COLOCACIÓN. ESTÉRIL Y DESECHABLE. TAMAÑOS: INFANTIL PIEZA","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
060.932.6681,MC,1689,0,0,0,0,"VÁLVULA PARA DERIVACIÓN DE LÍQUIDO CEFALORRAQUÍDEO, DE DIAFRAGMA, PRESIÓN BAJA DE 40 A 80 MM DE H2O, CATÉTER CEFÁLICO O VENTRICULAR DE 15 CM MÍNIMO DE LONGITUD Y CATÉTER PERITONEAL DE 85 CM MÍNIMO DE LONGITUD. INCLUYE: ADITAMENTOS PARA SU COLOCACIÓN. ESTÉRIL Y DESECHABLE. TAMAÑO: NEONATAL. PIEZA","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
060.939.0059,MC,1689,0,0,0,0,"VASELINA LÍQUIDA. ENVASE CON 18 L. ","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
060.953.0209,MC,1689,0,0,0,0,"VENDA DE GASA DE ALGODÓN. LONGITUD 27 M. ANCHO 5 CM. PIEZA ","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
060.953.0282,MC,1689,0,0,0,0,"VENDA DE GOMA (SMARCH) DE HULE NATURAL, GRADO MEDICO. LONG. 2.7 ANCHO 8 CM. PIEZA.","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
060.953.0456,MC,1689,0,1,0,0,"VENDA ENYESADA, DE GASA DE ALGODÓN, RECUBIERTAS DE UNA CAPA UNIFORME DE YESO GRADO MEDICO. LONG. 2.75 M. ANCHO 5 CM. ENVASE CON 12 PIEZAS","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
060.953.0555,MC,1689,0,1,0,0,"VENDA ENYESADA DE GASA DE ALGODÓN RECUBIERTAS DE UNA CAPA UNIFORME DE YESO GRADO MÉDICO. LONGITUD 2.75 M. ANCHO 10 CM. ENVASE CON 12 PIEZAS ","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
060.953.0571,MC,1689,0,1,0,0,"VENDA ENYESADA DE GASA DE ALGODÓN RECUBIERTAS DE UNA CAPA UNIFORME DE YESO GRADO MÉDICO. LONGITUD 2.75 M. ANCHO 15 CM. ENVASE CON 12 PIEZAS ","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
060.953.0597,MC,1689,0,1,0,0,"VENDA ENYESADA, DE GASA DE ALGODÓN, RECUBIERTAS DE UNA CAPA UNIFORME DE YESO GRADO MEDICO. LONG. 2.75 M. ANCHO 20 CM. ENVASE CON 12 PIEZAS.","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
060.953.0753,MC,1689,0,0,0,0,"VENDA DE MALLA ELASTICA FORMA TUBULAR LONG. 100 M. NO. 2 ENVASE CON 100 MTS. ENVASE CON 100 MTS.","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
060.953.0761,MC,1689,0,0,0,0,"VENDA DE MALLA ELASTICA FORMA TUBULAR LONG. 100 M. NO. 3 ENVASE CON 100 MTS.","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
060.953.0779,MC,1689,0,0,0,0,"VENDA DE MALLA ELASTICA FORMA TUBULAR LONG. 100 M. NO. 4 ENVASE CON 100 MTS.","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
060.953.0787,MC,1689,0,0,0,0,"VENDA DE MALLA ELASTICA FORMA TUBULAR LONG. 100 M. NO. 5 ENVASE CON 100 MTS.","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
060.953.0795,MC,1689,0,0,0,0,"VENDA DE MALLA ELASTICA FORMA TUBULAR LONG. 100 M. NO. 6 ENVASE CON 100 MTS.","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
060.953.2825,MC,1689,0,0,0,0,"VENDA ELÁSTICA DE TEJIDO PLANO, DE ALGODÓN CON FIBRAS SINTÉTICAS. LONGITUD 5 M. ANCHO 30 CM. ENVASE CON UNA PIEZA","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
060.953.2858,MC,1689,0,0,0,0,"VENDA ELASTICA DE TEJIDO PLANO, DE ALGODÓN CON FIBRAS SINTETICAS. LONGITUD 5 M. ANCHO 5 CM. ENVASE CON 12 PIEZAS.","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
060.953.2866,MC,1689,0,0,0,0,"VENDA ELÁSTICA DE TEJIDO PLANO, DE ALGODÓN CON FIBRAS SINTÉTICAS. LONGITUD 5 M. ANCHO 10 CM. ENVASE CON 12 PIEZAS","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
060.953.2874,MC,1689,0,0,0,0,"VENDA ELÁSTICA DE TEJIDO PLANO, DE ALGODÓN CON FIBRAS SINTÉTICAS. LONGITUD 5 M. ANCHO 15 CM. ENVASE CON 12 PIEZAS","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
070.426.0017,MC,1689,0,0,0,0,"SOLUCIÓNES PARA REVELADO Y FIJADO SOLUCIÓN PARA FIJADO, SISTEMA MANUAL. FIJADOR CONCENTRADO PARA PREPARAR 19 LITROS. ENVASE CON 3.8 LITROS","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
070.581.0109,MC,1689,0,0,1,0,"MEDIOS DE CONTRASTE HIDROSOLUBLES NO IÓNICOS EN CONCENTRACIÓN DE 300 A 320 MG I/ML: IOPAMIDOL O IOPRAMIDA. FRASCO CON 50 ML.","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
070.581.0117,MC,1689,0,0,1,0,"MEDIOS DE CONTRASTE HIDROSOLUBLES NO IÓNICOS EN CONCENTRACIÓN DE 300 A 320 MG I/ML: IOPAMIDOL O IOPRAMIDA. FRASCO CON 100 ML.","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
070.581.0125,MC,1689,0,0,1,0,"MEDIOS DE CONTRASTE HIDROSOLUBLES NO IÓNICOS EN CONCENTRACIÓN DE 300 A 320 MG I/ML: IOPAMIDOL O IOPRAMIDA. ENVASE CON 200 ML. *INCLUYE SISTEMA DE TRANSFERENCIA CON VÁLVULA ANTIRREFLUJO, FAJILLA Y ASA DE SUSPENSIÓN.","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
"070.591. 0040",MC,1689,0,0,0,0,"GEL CONDUCTOR. AGENTE ACUOSO PARA ULTRASONIDO Y PROCEDIMIENTOS ELECTROMÉDICOS CON BASE DE PROPANODIOL, TRIETANOLAMINA Y AGUA PURIFICADA. ENVASE CON 3800 ML.","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
070.707.0058,MC,1689,0,1,0,0,"PELICULAS. RADIOGRAFICAS SENSIBLES AL AZUL MEDIDAS 25,4 X 30,4 CM. (10 X 12 PULGADAS). CAJA CON 100 PELICULAS","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
070.707.0108,MC,1689,0,1,0,0,"PELICULAS. RADIOGRAFICAS SENSIBLES AL AZUL MEDIDAS 27,9 X 35,6 CM. (11 X 14 PULGADAS). CAJA CON 100 PELICULAS","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
070.707.0132,MC,1689,0,1,0,0,"PELÍCULA ORTOCROMATICA SENSIBLE AL VERDE PARA RADIOLOGÍA GENERAL MEDIDAS: 35.6 X 35.6 CM. (14X14 PULG.). CAJA CON 100 PELICULAS.","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
070.707.0140,MC,1689,0,1,0,0,"PELÍCULA ORTOCROMATICA SENSIBLE AL VERDE PARA RADIOLOGÍA GENERAL MEDIDAS: 35.6 X 43.2 CM. (14X17 PULG.). CAJA CON 100 PELICULAS.","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
070.707.0157,MC,1689,0,1,0,0,"PELICULAS. RADIOGRAFICAS SENSIBLES AL AZUL MEDIDAS 35,6 X 35,6 CM. (14 X 14 PULGADAS). CAJA CON 100 PELICULAS","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
070.707.0173,MC,1689,0,1,0,0,"PELICULA ORTOCROMATICA SENSIBLE AL VERDE PARA MASTOGRAFIA. MEDIDAS: 18 X 24 CMS. ENVASE CON 100 PIEZAS.","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
070.707.0207,MC,1689,0,1,0,0,"PELICULAS. RADIOGRAFICAS SENSIBLES AL AZUL MEDIDAS 35,6 X 43,2 CM. (14 X 17 PULGADAS). CAJA CON 100 PELICULAS","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
070.707.0355,MC,1689,0,1,0,0,"PELICULAS. RADIOGRAFICAS SENSIBLES AL AZUL MEDIDAS 20,3 X 25,4 CM. (8 X 10 PULGADAS). CAJA CON CON 100 PELICULAS","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
070.817.0543,MC,1689,0,0,0,0,"SOLUCIONES PARA REVELADO Y FIJADO PARA PROCESADORA AUTOMÁTICA, REVELADOR CONCENTRADO PARA PREPARAR 76 LITROS. ENVASE CON 19 LITROS","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
080.729.0010,MC,1689,0,1,1,0,"PORTA OBJETO DE VIDRIO RECTANGULARES DE GROSOR UNIFORME 75X25X0.8 A 1.1 MM LISOS ENVASE CON 50 PIEZAS","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
080.855.0164,MC,1689,0,0,0,0,"POMADERA DE POLIETILENO DE ALTA DENSIDAD (60003) NATURAL CON TAPON, TIPO ROSCA CIERRE HERMETICO. PIEZA","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
080.889.2533,MC,1689,0,1,0,0,"TIRA REACTIVA. PARA DETERMINACIÓN DE GLUCOSA EN SANGRE CAPILAR CON LÍMITE DE MEDICIÓN EN GLUCÓMETRO HASTA 500 O 600 MG/DL. CON MEMBRANA HIDROFÍLICA IMPREGNADA CON ACTIVANTE QUÍMICO: GLUCOSA OXIDASA, CON REDUCTOR E INDICADOR O GLUCOSA DESHIDROGENASA. PARA LA DETERMINACIÓN DE GLUCOSA. ENVASE CON 50 TIRAS.","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
080.909.0129,MC,1689,0,0,0,1,"TUBO P/ TOMA Y RECOLECCION DE SANGRE, DE PLASTICO DE 13X100MMTAPON ROJO SIN ANTICOAGULANTE DE 6.0 ML. PIEZA","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
130.258.0608,MC,1689,0,0,0,0,"COLLARIN MOD. PHILADELPHIA ELABORADO EN ESPUMA PLASTICA, BIVALVO, CON ORIFICIOS PARA VENTILACION EN LA PARTE DORSAL Y EN LA VENTRAL, ABERTURA TRAQUEAL CON MARCO RIGIDO Y ALMA DE PLASTICO DE ALTA RESISTENCIA ALREDEDOR DE TODO EL COLLARIN CON APOYO OCCIPITAL Y EN MENTON, CON AJUSTE DE ALTURA Y CIRCUNFERENCIA. TAMAÑO PEDIATRICO. PIEZA","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
130.258.0616,MC,1689,0,0,0,0,"COLLARIN MOD. PHILADELPHIA ELABORADO EN ESPUMA PLASTICA, BIVALVO, CON ORIFICIOS PARA VENTILACION EN LA PARTE DORSAL Y EN LA VENTRAL, ABERTURA TRAQUEAL CON MARCO RIGIDO Y ALMA DE PLASTICO DE ALTA RESISTENCIA ALREDEDOR DE TODO EL COLLARIN CON APOYO OCCIPITAL Y EN MENTON, CON AJUSTE DE ALTURA Y CIRCUNFERENCIA. TAMAÑO CHICO. PIEZA.","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
130.258.0624,MC,1689,0,0,0,0,"COLLARIN MOD. PHILADELPHIA ELABORADO EN ESPUMA PLASTICA, BIVALVO, CON ORIFICIOS PARA VENTILACION EN LA PARTE DORSAL Y EN LA VENTRAL, ABERTURA TRAQUEAL CON MARCO RIGIDO Y ALMA DE PLASTICO DE ALTA RESISTENCIA ALREDEDOR DE TODO EL COLLARIN CON APOYO OCCIPITAL Y EN MENTON, CON AJUSTE DE ALTURA Y CIRCUNFERENCIA. TAMAÑO MEDIANO. PIEZA.","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
130.258.0632,MC,1689,0,0,0,0,"COLLARIN MOD. PHILADELPHIA ELABORADO EN ESPUMA PLASTICA, BIVALVO, CON ORIFICIOS PARA VENTILACION EN LA PARTE DORSAL Y EN LA VENTRAL, ABERTURA TRAQUEAL CON MARCO RIGIDO Y ALMA DE PLASTICO DE ALTA RESISTENCIA ALREDEDOR DE TODO EL COLLARIN CON APOYO OCCIPITAL Y EN MENTON, CON AJUSTE DE ALTURA Y CIRCUNFERENCIATAMAÑO GRANDE. PIEZA.","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
531.784.0204,MC,1689,0,0,0,0,"EQUIPO PARA AYUDAR A RESTABLECER LA FUNCIÓN DE LA VENTILACIÓN POR MÉTODO NO INVASIVO, EN PACIENTES ADULTOS. CON LAS SIGUIENTES CARACTERÍSTICAS, SELECCIONABLES DE ACUERDO A LAS NECESIDADES DE LAS UNIDADES MÉDICAS: BOLSA DE DOBLE CUBIERTA O CUBIERTA SENCILLA. AUTOINFLABLE. DESARMABLE Y ESTERILIZABLE. VÁLVULA DE NO REINHALACIÓN DE BAJA RESISTENCIA ESPIRATORIA. RESERVORIO DE OXÍGENO CON CAPACIDAD EN ML. CONEXIÓN PARA OXÍGENO SUPLEMENTARIO. CONECTORES PARA EL PACIENTE. VOLUMEN DE LA BOLSA. RESISTENCIAS INSPIRATORIA Y ESPIRATORIA MÁXIMAS EN AGUA/LITRO/SEGUNDO. EQUIPO","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
60.543.0115,MC,1689,0,0,0,0,"JALEA LUBRICANTE. ASÉPTICA. ENVASE CON 135 G ","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
SC-0000001,MC,1689,0,1,0,0,"SUTURA SEDA LIBRE NEGRA TRENZADA S/AGUJA LONG. DE LA HEBRA 75 CM. CALIBRE 2-0. SOBRE CON 7 A 12 HEBRAS. ENVASE CON 12 SOBRES.","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
SC-0000002,MC,1689,0,1,0,0,"SUTURA POLIPROPILENO DOBLE ARMADO CALIBRE 6-0. ENVASE CON 12 PIEZAS.","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
SC-0000003,MC,1689,0,1,0,0,"SUTURA SEDA LIBRE NEGRA TRENZADA S/AGUJA LONG. DE LA HEBRA 75 CM. CALIBRE 0. SOBRE CON 7 A 12 HEBRAS. ENVASE CON 12 SOBRES.","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
SC-0000004,MC,1689,0,1,0,0,"SUTURA POLIPROPILENO DOBLE ARMADO CALIBRE 4-0. ENVASE CON 12 PIEZAS.","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
SC-0000005,MC,1689,0,1,0,0,"SUTURA POLIPROPILENO DOBLE ARMADO CALIBRE 2-0. ENVASE CON 12 PIEZAS.","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
SC-0000006,MC,1689,0,1,0,0,"SUTURA POLIPROPILENO DOBLE ARMADO, AGUJA REDONDA CARDIOVASCULAR CALIBRE 3-0 ENVASE CON 12 PIEZAS.","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
SC-0000007,MC,1689,0,1,0,0,"SUTURA CATGUT CROMICO CON AGUJA. LONGITUD DE LA HEBRA: 68 A 75 CM, CALIBRE DE LA SUTURA: 0, AGUJA: 1/2 CIRCULO AHUSADA (35 - 37 MM). ENVASE CON 12 PIEZAS.","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
SC-0000008,MC,1689,0,0,0,0,"SISTEMA CERRADO DE ASPIRACION. 8 FR. EQUIPO.","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
SC-0000009,MC,1689,0,1,0,0,"RESPIRADOR PLEGABLE PARA POLVOS 8210 3M CAJA CON 80 PIEZAS","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
SC-0000010,MC,1689,0,1,0,0,"RESPIRADOR FILTRANTE Y MASCARA PARA PARTICULAS 8233 3M N100 CAJA CON 20 PIEZAS ","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
SC-0000011,MC,1689,0,1,0,0,"RESPIRADOR CONTRA PARTICULAS TIPO N95 (NIOSH) RESISTENTE A FLUIDOS Y FILTRACION DE BACTERIAS CON EFICIENCIA SOBRE EL 99% CAJA CON 20 PIEZAS","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
SC-0000012,MC,1689,0,0,0,0,"PROLONGADOR DE CATETER DE POLIURETANO 3 VIAS, EXTRAFLEXIBLES TRANSPARENTE Y DE BAJO VOLUMEN MUERTO VÍA 1 DIAM INT, 1.6 MM DIAM. EXT 2.6 MM LONG. 6 CM. VOL MUERTO 0.40 ML. FLUJO 100 ML/MM, VÍA 2 DIAM. INT. 0.55 MM. DIAM. EXT 1.5 MM. LONG 8 CM., CON BIO CONECTOR EN CADA VÍA Y CLAMPS DE SEGURIDAD. PIEZA","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
SC-0000013,MC,1689,0,0,0,0,"PROLONGADOR DE CATETER DE POLIURETANO 2 VIAS, EXTRAFLEXIBLES TRANSPARENTE Y DE BAJO VOLUMEN MUERTO VÍA 1 DIAM INT, 1.6 MM DIAM. EXT 2.6 MM LONG. 6 CM. VOL MUERTO 0.40 ML. FLUJO 70 ML/MM, VÍA 2 DIAM. INT. 0.55 MM. DIAM. EXT 1.5 MM. LONG 6 CM., CON BIO CONECTOR EN CADA VÍA Y CLAMPS DE SEGURIDAD. TIEMPO DE DURACION DE 7 DIAS O 300 APLICACIONES. PIEZA","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
SC-0000014,MC,1689,0,1,0,0,"PELICULA RADIOGRAFICA PARA RADIOLOGIA GENERAL PARA IMPRESIÓN DIGITAL DIRECTA EN SECO. MEDIDA: 35.6X43.2CM (14X17 PULGADAS) SUJETO AL EQUIPO DISPONIBLE EN LA UNIDAD MEDICA. CAJA CON 100 PELICULAS","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
SC-0000015,MC,1689,0,1,0,0,"PELICULA RADIOGRAFICA PARA RADIOLOGIA GENERAL PARA IMPRESIÓN DIGITAL DIRECTA EN SECO. MEDIDA: 24X30CM (10X12 PULGADAS). SUJETO AL EQUIPO DISPONIBLE EN LA UNIDAD MEDICA. CAJA CON 100 PELICULAS","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
SC-0000016,MC,1689,0,1,0,0,"PELICULA RADIOGRAFICA PARA RADIOLOGIA GENERAL PARA IMPRESIÓN DIGITAL DIRECTA EN SECO. MEDIDA: 30X35CM (11X14 PULGADAS) SUJETO AL EQUIPO DISPONIBLE EN LA UNIDAD MEDICA. CAJA CON 100 PELICULAS","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
