id,precio_base_id,insumo_medico_clave,es_causes,precio,usuario_id,created_at,updated_at,deleted_at
822,1,060.125.0582,0,38.62,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
823,1,060.125.0590,0,246.28,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
824,1,060.125.1879,0,23.1,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
825,1,060.125.1929,0,1763.54,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
826,1,060.125.1945,0,2190.4,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
827,1,060.125.1960,0,2411.96,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
828,1,060.125.2505,0,85.26,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
829,1,060.125.2653,0,636.44,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
830,1,060.125.2679,0,905.42,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
831,1,060.125.2695,0,2604.12,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
832,1,060.125.2711,0,1369.47,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
833,1,060.125.2760,0,548.92,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
834,1,060.125.2828,0,515.25,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
835,1,060.125.2836,0,2776.73,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
836,1,060.125.2844,0,1636.51,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
837,1,060.125.2877,0,1730.22,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
838,1,060.125.2901,0,149.52,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
839,1,060.125.3230,0,312.65,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
840,1,060.125.3602,0,267.6,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
841,1,060.125.3776,0,54.97,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
842,1,060.125.3778,0,232.02,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
843,1,060.125.3917,0,47.73,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
844,1,060.125.3925,0,81.83,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
845,1,060.125.3933,0,2.73,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
846,1,060.125.3982,0,2.73,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
847,1,060.125.3990,0,3.58,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
848,1,060.125.4006,0,6.34,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
849,1,060.130.0015,0,94.74,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
850,1,060.132.0054,0,65,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
851,1,060.132.0203,0,65,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
852,1,060.157.0104,0,2692.75,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
853,1,060.165.0849,0,6173.17,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
854,1,060.166.0103,0,426.57,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
855,1,060.166.0301,0,1661.04,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
856,1,060.166.0640,0,2391.97,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
857,1,060.166.0657,0,2392.16,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
858,1,060.166.1903,0,767.96,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
859,1,060.166.1911,0,767.98,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
860,1,060.166.2141,0,1356.25,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
861,1,060.166.2158,0,1356.27,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
862,1,060.166.2836,0,16.12,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
863,1,060.166.2943,0,1653.5,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
864,1,060.166.3008,0,1031.56,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
865,1,060.166.3016,0,1031.65,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
866,1,060.166.4212,0,27.3,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
867,1,060.166.4238,0,27.3,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
868,1,060.166.4253,0,27.3,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
869,1,060.166.4279,0,27.3,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
870,1,060.166.4287,0,27.3,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
871,1,060.166.5204,0,27.3,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
872,1,060.167.0458,0,15.71,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
873,1,060.167.0466,0,15.71,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
874,1,060.167.0482,0,15.71,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
875,1,060.167.0680,0,18.07,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
876,1,060.167.0789,0,87.6,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
877,1,060.167.0805,0,375.24,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
878,1,060.167.0821,0,375.25,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
879,1,060.167.0847,0,375.25,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
880,1,060.167.0862,0,375.26,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
881,1,060.167.0888,0,375.26,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
882,1,060.167.0904,0,375.27,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
883,1,060.167.0920,0,1031.06,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
884,1,060.167.0946,0,1031.26,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
885,1,060.167.0979,0,1031.46,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
886,1,060.167.2884,0,17.81,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
887,1,060.167.3304,0,15.71,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
888,1,060.167.3312,0,15.71,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
889,1,060.167.3320,0,15.71,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
890,1,060.167.3346,0,18.07,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
891,1,060.167.3387,0,1875,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
892,1,060.167.3403,0,1875,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
893,1,060.167.3403,0,1875,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
894,1,060.167.3429,0,1875,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
895,1,060.167.3429,0,1875,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
896,1,060.167.3437,0,1875,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
897,1,060.167.3437,0,1875,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
898,1,060.167.4419,0,1875,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
899,1,060.167.4419,0,1875,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
900,1,060.167.4922,0,18.68,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
901,1,060.167.4930,0,18.68,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
902,1,060.167.4948,0,18.68,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
903,1,060.167.5010,0,8.17,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
904,1,060.167.6638,0,125.37,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
905,1,060.167.6646,0,152.19,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
906,1,060.167.6661,0,614.11,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
907,1,060.167.6935,0,1031.06,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
908,1,060.167.8089,0,4.31,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
909,1,060.167.8121,0,219.86,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
910,1,060.167.8139,0,219.88,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
911,1,060.167.8147,0,219.91,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
912,1,060.167.8154,0,219.93,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
913,1,060.167.8220,0,47.44,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
914,1,060.167.8238,0,47.44,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
915,1,060.167.8725,0,1031.36,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
916,1,060.168.0077,0,5.36,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
917,1,060.168.0085,0,5.36,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
918,1,060.168.0440,0,80.61,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
919,1,060.168.0945,0,1660.77,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
920,1,060.168.1356,0,42.69,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
921,1,060.168.1455,0,47.44,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
922,1,060.168.1752,0,18.67,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
923,1,060.168.2214,0,42.69,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
924,1,060.168.2446,0,42.69,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
925,1,060.168.2453,0,80.6,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
926,1,060.168.2495,0,42.69,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
927,1,060.168.2511,0,42.69,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
928,1,060.168.2529,0,42.69,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
929,1,060.168.2537,0,42.69,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
930,1,060.168.2552,0,42.69,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
931,1,060.168.2560,0,42.69,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
932,1,060.168.2578,0,42.69,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
933,1,060.168.2594,0,42.69,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
934,1,060.168.3311,0,75.05,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
935,1,060.168.3394,0,948.56,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
936,1,060.168.4186,0,948.55,root,2018-04-02 12:07:03,2018-04-02 12:07:03,NULL
937,1,060.168.4277,0,7.22,root,2018-04-02 12:07:03,2018-04-02 12:07:03,NULL
938,1,060.168.4418,0,8.95,root,2018-04-02 12:07:03,2018-04-02 12:07:03,NULL
939,1,060.168.5340,0,47.44,root,2018-04-02 12:07:03,2018-04-02 12:07:03,NULL
940,1,060.168.5365,0,47.44,root,2018-04-02 12:07:03,2018-04-02 12:07:03,NULL
941,1,060.168.5381,0,47.44,root,2018-04-02 12:07:03,2018-04-02 12:07:03,NULL
942,1,060.168.5399,0,47.44,root,2018-04-02 12:07:03,2018-04-02 12:07:03,NULL
943,1,060.168.5407,0,47.44,root,2018-04-02 12:07:03,2018-04-02 12:07:03,NULL
944,1,060.168.5456,0,47.44,root,2018-04-02 12:07:03,2018-04-02 12:07:03,NULL
945,1,060.168.6413,0,75.07,root,2018-04-02 12:07:03,2018-04-02 12:07:03,NULL
946,1,060.168.6439,0,75.07,root,2018-04-02 12:07:03,2018-04-02 12:07:03,NULL
947,1,060.168.6454,0,75.08,root,2018-04-02 12:07:03,2018-04-02 12:07:03,NULL
948,1,060.168.6512,0,75.08,root,2018-04-02 12:07:03,2018-04-02 12:07:03,NULL
949,1,060.168.6595,0,18.67,root,2018-04-02 12:07:03,2018-04-02 12:07:03,NULL
950,1,060.168.6603,0,426.56,root,2018-04-02 12:07:03,2018-04-02 12:07:03,NULL
951,1,060.168.6611,0,18.67,root,2018-04-02 12:07:03,2018-04-02 12:07:03,NULL
952,1,060.168.6629,0,426.56,root,2018-04-02 12:07:03,2018-04-02 12:07:03,NULL
953,1,060.168.6637,0,18.67,root,2018-04-02 12:07:03,2018-04-02 12:07:03,NULL
954,1,060.168.6645,0,426.55,root,2018-04-02 12:07:03,2018-04-02 12:07:03,NULL
955,1,060.168.6652,0,18.67,root,2018-04-02 12:07:03,2018-04-02 12:07:03,NULL
956,1,060.168.6660,0,426.55,root,2018-04-02 12:07:03,2018-04-02 12:07:03,NULL
957,1,060.168.6678,0,18.67,root,2018-04-02 12:07:03,2018-04-02 12:07:03,NULL
958,1,060.168.6686,0,426.59,root,2018-04-02 12:07:03,2018-04-02 12:07:03,NULL
959,1,060.168.8138,0,1660.77,root,2018-04-02 12:07:03,2018-04-02 12:07:03,NULL
960,1,060.168.8146,0,1153.31,root,2018-04-02 12:07:03,2018-04-02 12:07:03,NULL
961,1,060.168.8161,0,1660.91,root,2018-04-02 12:07:03,2018-04-02 12:07:03,NULL
962,1,060.168.8211,0,1892.4,root,2018-04-02 12:07:03,2018-04-02 12:07:03,NULL
963,1,060.168.8237,0,1660.51,root,2018-04-02 12:07:03,2018-04-02 12:07:03,NULL
964,1,060.168.8245,0,1658.84,root,2018-04-02 12:07:03,2018-04-02 12:07:03,NULL
965,1,060.168.8302,0,18.67,root,2018-04-02 12:07:03,2018-04-02 12:07:03,NULL
966,1,060.168.8310,0,18.68,root,2018-04-02 12:07:03,2018-04-02 12:07:03,NULL
967,1,060.168.8328,0,18.68,root,2018-04-02 12:07:03,2018-04-02 12:07:03,NULL
968,1,060.168.9243,0,2.73,root,2018-04-02 12:07:03,2018-04-02 12:07:03,NULL
969,1,060.168.9268,0,5.31,root,2018-04-02 12:07:03,2018-04-02 12:07:03,NULL
970,1,060.168.9375,0,298.54,root,2018-04-02 12:07:03,2018-04-02 12:07:03,NULL
971,1,060.168.9417,0,281.8,root,2018-04-02 12:07:03,2018-04-02 12:07:03,NULL
972,1,060.168.9425,0,281.82,root,2018-04-02 12:07:03,2018-04-02 12:07:03,NULL
973,1,060.168.9433,0,281.84,root,2018-04-02 12:07:03,2018-04-02 12:07:03,NULL
974,1,060.168.9441,0,281.76,root,2018-04-02 12:07:03,2018-04-02 12:07:03,NULL
975,1,060.168.9482,0,75.06,root,2018-04-02 12:07:03,2018-04-02 12:07:03,NULL
976,1,060.168.9599,0,145.25,root,2018-04-02 12:07:03,2018-04-02 12:07:03,NULL
977,1,060.168.9607,0,145.26,root,2018-04-02 12:07:03,2018-04-02 12:07:03,NULL
978,1,060.168.9615,0,20.37,root,2018-04-02 12:07:03,2018-04-02 12:07:03,NULL
979,1,060.168.9623,0,20.37,root,2018-04-02 12:07:03,2018-04-02 12:07:03,NULL
980,1,060.168.9631,0,20.37,root,2018-04-02 12:07:03,2018-04-02 12:07:03,NULL
981,1,060.168.9649,0,20.37,root,2018-04-02 12:07:03,2018-04-02 12:07:03,NULL
982,1,060.168.9656,0,20.37,root,2018-04-02 12:07:03,2018-04-02 12:07:03,NULL
983,1,060.168.9664,0,20.37,root,2018-04-02 12:07:03,2018-04-02 12:07:03,NULL
984,1,060.168.9672,0,20.37,root,2018-04-02 12:07:03,2018-04-02 12:07:03,NULL
985,1,060.168.9730,0,25.47,root,2018-04-02 12:07:03,2018-04-02 12:07:03,NULL
986,1,060.168.9748,0,25.47,root,2018-04-02 12:07:03,2018-04-02 12:07:03,NULL
987,1,060.168.9755,0,25.47,root,2018-04-02 12:07:03,2018-04-02 12:07:03,NULL
988,1,060.168.9763,0,25.47,root,2018-04-02 12:07:03,2018-04-02 12:07:03,NULL
989,1,060.168.9771,0,25.47,root,2018-04-02 12:07:03,2018-04-02 12:07:03,NULL
990,1,060.168.9789,0,25.48,root,2018-04-02 12:07:03,2018-04-02 12:07:03,NULL
991,1,060.168.9797,0,25.48,root,2018-04-02 12:07:03,2018-04-02 12:07:03,NULL
992,1,060.168.9805,0,37.09,root,2018-04-02 12:07:03,2018-04-02 12:07:03,NULL
993,1,060.168.9813,0,37.09,root,2018-04-02 12:07:03,2018-04-02 12:07:03,NULL
994,1,060.168.9821,0,37.09,root,2018-04-02 12:07:03,2018-04-02 12:07:03,NULL
995,1,060.168.9870,0,2392.35,root,2018-04-02 12:07:03,2018-04-02 12:07:03,NULL
996,1,060.168.9896,0,7,root,2018-04-02 12:07:03,2018-04-02 12:07:03,NULL
997,1,060.168.9904,0,7.36,root,2018-04-02 12:07:03,2018-04-02 12:07:03,NULL
998,1,060.182.0178,0,994.9,root,2018-04-02 12:07:03,2018-04-02 12:07:03,NULL
999,1,060.182.0186,0,995,root,2018-04-02 12:07:03,2018-04-02 12:07:03,NULL
1000,1,060.182.0194,0,7151.94,root,2018-04-02 12:07:03,2018-04-02 12:07:03,NULL
1001,1,060.182.0228,0,994.81,root,2018-04-02 12:07:03,2018-04-02 12:07:03,NULL
1002,1,060.182.1440,0,995.09,root,2018-04-02 12:07:03,2018-04-02 12:07:03,NULL
1003,1,060.189.0015,0,3.46,root,2018-04-02 12:07:03,2018-04-02 12:07:03,NULL
1004,1,060.189.0049,0,532.52,root,2018-04-02 12:07:03,2018-04-02 12:07:03,NULL
1005,1,060.189.0056,0,31.42,root,2018-04-02 12:07:03,2018-04-02 12:07:03,NULL
1006,1,060.189.0106,0,2.71,root,2018-04-02 12:07:03,2018-04-02 12:07:03,NULL
1007,1,060.189.0254,0,4.5,root,2018-04-02 12:07:03,2018-04-02 12:07:03,NULL
1008,1,060.203.0108,0,9.39,root,2018-04-02 12:07:03,2018-04-02 12:07:03,NULL
1009,1,060.203.0165,0,201.34,root,2018-04-02 12:07:03,2018-04-02 12:07:03,NULL
1010,1,060.203.0207,0,59.06,root,2018-04-02 12:07:03,2018-04-02 12:07:03,NULL
1011,1,060.203.0298,0,95.59,root,2018-04-02 12:07:03,2018-04-02 12:07:03,NULL
1012,1,060.203.0306,0,128.28,root,2018-04-02 12:07:03,2018-04-02 12:07:03,NULL
1013,1,060.203.0363,0,128.28,root,2018-04-02 12:07:03,2018-04-02 12:07:03,NULL
1014,1,060.203.0397,0,128.28,root,2018-04-02 12:07:03,2018-04-02 12:07:03,NULL
1015,1,060.203.0405,0,128.29,root,2018-04-02 12:07:03,2018-04-02 12:07:03,NULL
1016,1,060.203.0439,0,197.32,root,2018-04-02 12:07:03,2018-04-02 12:07:03,NULL
1017,1,060.203.0553,0,409.7,root,2018-04-02 12:07:03,2018-04-02 12:07:03,NULL
1018,1,060.203.0561,0,409.71,root,2018-04-02 12:07:03,2018-04-02 12:07:03,NULL
1019,1,060.219.0068,0,94.84,root,2018-04-02 12:07:03,2018-04-02 12:07:03,NULL
1020,1,060.231.0104,0,87.87,root,2018-04-02 12:07:03,2018-04-02 12:07:03,NULL
1021,1,060.231.0583,0,331.21,root,2018-04-02 12:07:03,2018-04-02 12:07:03,NULL
1022,1,060.231.0591,0,320.14,root,2018-04-02 12:07:03,2018-04-02 12:07:03,NULL
1023,1,060.231.0609,0,214.25,root,2018-04-02 12:07:03,2018-04-02 12:07:03,NULL
1024,1,060.231.0617,0,18.94,root,2018-04-02 12:07:03,2018-04-02 12:07:03,NULL
1025,1,060.231.0625,0,21.8,root,2018-04-02 12:07:03,2018-04-02 12:07:03,NULL
1026,1,060.231.0633,0,21.81,root,2018-04-02 12:07:03,2018-04-02 12:07:03,NULL
1027,1,060.231.0641,0,56.82,root,2018-04-02 12:07:03,2018-04-02 12:07:03,NULL
1028,1,060.231.0658,0,51.22,root,2018-04-02 12:07:03,2018-04-02 12:07:03,NULL
1029,1,060.231.0666,0,53.12,root,2018-04-02 12:07:03,2018-04-02 12:07:03,NULL
1030,1,060.231.0674,0,66.47,root,2018-04-02 12:07:03,2018-04-02 12:07:03,NULL
1031,1,060.233.0011,0,2.93,root,2018-04-02 12:07:03,2018-04-02 12:07:03,NULL
1032,1,060.233.0037,0,9.25,root,2018-04-02 12:07:03,2018-04-02 12:07:03,NULL
1033,1,060.233.0052,0,3.51,root,2018-04-02 12:07:03,2018-04-02 12:07:03,NULL
1034,1,060.233.0235,0,426.86,root,2018-04-02 12:07:03,2018-04-02 12:07:03,NULL
1035,1,060.308.0177,0,191.35,root,2018-04-02 12:07:03,2018-04-02 12:07:03,NULL
1036,1,060.314.0054,0,626.92,root,2018-04-02 12:07:03,2018-04-02 12:07:03,NULL
1037,1,060.314.0062,0,640.58,root,2018-04-02 12:07:03,2018-04-02 12:07:03,NULL
1038,1,060.345.0115,0,85.37,root,2018-04-02 12:07:03,2018-04-02 12:07:03,NULL
1039,1,060.345.0149,0,1249.35,root,2018-04-02 12:07:03,2018-04-02 12:07:03,NULL
1040,1,060.345.0305,0,33.89,root,2018-04-02 12:07:03,2018-04-02 12:07:03,NULL
1041,1,060.345.0503,0,20.86,root,2018-04-02 12:07:03,2018-04-02 12:07:03,NULL
1042,1,060.345.1360,0,9.49,root,2018-04-02 12:07:03,2018-04-02 12:07:03,NULL
1043,1,060.345.1378,0,9.49,root,2018-04-02 12:07:03,2018-04-02 12:07:03,NULL
1044,1,060.345.1386,0,9.49,root,2018-04-02 12:07:03,2018-04-02 12:07:03,NULL
1045,1,060.345.1394,0,9.49,root,2018-04-02 12:07:03,2018-04-02 12:07:03,NULL
1046,1,060.345.1865,0,189.8,root,2018-04-02 12:07:03,2018-04-02 12:07:03,NULL
1047,1,060.345.1873,0,189.81,root,2018-04-02 12:07:03,2018-04-02 12:07:03,NULL
1048,1,060.345.2012,0,102.47,root,2018-04-02 12:07:03,2018-04-02 12:07:03,NULL
1049,1,060.345.2152,0,79.72,root,2018-04-02 12:07:03,2018-04-02 12:07:03,NULL
1050,1,060.345.2186,0,227.76,root,2018-04-02 12:07:03,2018-04-02 12:07:03,NULL
1051,1,060.345.2194,0,227.76,root,2018-04-02 12:07:03,2018-04-02 12:07:03,NULL
1052,1,060.345.2202,0,233.48,root,2018-04-02 12:07:03,2018-04-02 12:07:03,NULL
1053,1,060.345.2210,0,233.49,root,2018-04-02 12:07:03,2018-04-02 12:07:03,NULL
1054,1,060.345.2228,0,237.41,root,2018-04-02 12:07:03,2018-04-02 12:07:03,NULL
1055,1,060.345.3085,0,213.49,root,2018-04-02 12:07:03,2018-04-02 12:07:03,NULL
1056,1,060.345.3119,0,324.39,root,2018-04-02 12:07:03,2018-04-02 12:07:03,NULL
1057,1,060.345.3127,0,324.41,root,2018-04-02 12:07:03,2018-04-02 12:07:03,NULL
1058,1,060.345.3135,0,324.44,root,2018-04-02 12:07:03,2018-04-02 12:07:03,NULL
1059,1,060.345.3143,0,324.46,root,2018-04-02 12:07:03,2018-04-02 12:07:03,NULL
1060,1,060.345.4067,0,70.98,root,2018-04-02 12:07:03,2018-04-02 12:07:03,NULL
1061,1,060.345.4257,0,37.54,root,2018-04-02 12:07:03,2018-04-02 12:07:03,NULL
1062,1,060.345.4265,0,37.54,root,2018-04-02 12:07:03,2018-04-02 12:07:03,NULL
1063,1,060.354.0014,0,284.45,root,2018-04-02 12:07:03,2018-04-02 12:07:03,NULL
1064,1,060.360.0032,0,7.26,root,2018-04-02 12:07:03,2018-04-02 12:07:03,NULL
1065,1,060.436.0057,0,60.94,root,2018-04-02 12:07:03,2018-04-02 12:07:03,NULL
1066,1,060.436.0107,0,129.51,root,2018-04-02 12:07:03,2018-04-02 12:07:03,NULL
1067,1,060.436.0206,0,456.7,root,2018-04-02 12:07:03,2018-04-02 12:07:03,NULL
1068,1,060.436.0552,0,129.49,root,2018-04-02 12:07:03,2018-04-02 12:07:03,NULL
1069,1,060.436.0677,0,60.94,root,2018-04-02 12:07:03,2018-04-02 12:07:03,NULL
1070,1,060.439.0039,0,74.76,root,2018-04-02 12:07:03,2018-04-02 12:07:03,NULL
1071,1,060.439.0054,0,98.53,root,2018-04-02 12:07:03,2018-04-02 12:07:03,NULL
1072,1,060.440.0010,0,1466.83,root,2018-04-02 12:07:03,2018-04-02 12:07:03,NULL
1073,1,060.456.0037,0,142.41,root,2018-04-02 12:07:03,2018-04-02 12:07:03,NULL
1074,1,060.456.0045,0,142.4,root,2018-04-02 12:07:03,2018-04-02 12:07:03,NULL
1075,1,060.456.0300,0,6.76,root,2018-04-02 12:07:03,2018-04-02 12:07:03,NULL
1076,1,060.456.0318,0,6.76,root,2018-04-02 12:07:03,2018-04-02 12:07:03,NULL
1077,1,060.456.0334,0,6.71,root,2018-04-02 12:07:03,2018-04-02 12:07:03,NULL
1078,1,060.456.0359,0,6.76,root,2018-04-02 12:07:03,2018-04-02 12:07:03,NULL
1079,1,060.456.0367,0,6.76,root,2018-04-02 12:07:03,2018-04-02 12:07:03,NULL
1080,1,060.456.0383,0,168.49,root,2018-04-02 12:07:03,2018-04-02 12:07:03,NULL
1081,1,060.456.0391,0,168.51,root,2018-04-02 12:07:03,2018-04-02 12:07:03,NULL
1082,1,060.456.0409,0,168.5,root,2018-04-02 12:07:03,2018-04-02 12:07:03,NULL
1083,1,060.456.0524,0,12.29,root,2018-04-02 12:07:03,2018-04-02 12:07:03,NULL
1084,1,060.456.0532,0,12.29,root,2018-04-02 12:07:03,2018-04-02 12:07:03,NULL
1085,1,060.456.0540,0,12.29,root,2018-04-02 12:07:03,2018-04-02 12:07:03,NULL
1086,1,060.456.0623,0,3.75,root,2018-04-02 12:07:03,2018-04-02 12:07:03,NULL
1087,1,060.456.0631,0,3.75,root,2018-04-02 12:07:03,2018-04-02 12:07:03,NULL
1088,1,060.456.0649,0,3.75,root,2018-04-02 12:07:03,2018-04-02 12:07:03,NULL
1089,1,060.461.0147,0,67.35,root,2018-04-02 12:07:03,2018-04-02 12:07:03,NULL
1090,1,060.461.0154,0,120.85,root,2018-04-02 12:07:03,2018-04-02 12:07:03,NULL
1091,1,060.461.0162,0,180.95,root,2018-04-02 12:07:03,2018-04-02 12:07:03,NULL
1092,1,060.461.0188,0,263.31,root,2018-04-02 12:07:03,2018-04-02 12:07:03,NULL
1093,1,060.470.0112,0,157.66,root,2018-04-02 12:07:03,2018-04-02 12:07:03,NULL
1094,1,060.483.0091,0,187.25,root,2018-04-02 12:07:03,2018-04-02 12:07:03,NULL
1095,1,060.483.0117,0,187.24,root,2018-04-02 12:07:03,2018-04-02 12:07:03,NULL
1096,1,060.483.0125,0,187.23,root,2018-04-02 12:07:03,2018-04-02 12:07:03,NULL
1097,1,060.483.0133,0,187.28,root,2018-04-02 12:07:03,2018-04-02 12:07:03,NULL
1098,1,060.483.0141,0,187.27,root,2018-04-02 12:07:03,2018-04-02 12:07:03,NULL
1099,1,060.483.0158,0,188.01,root,2018-04-02 12:07:03,2018-04-02 12:07:03,NULL
1100,1,060.483.0174,0,188.01,root,2018-04-02 12:07:03,2018-04-02 12:07:03,NULL
1101,1,060.491.0018,0,15.65,root,2018-04-02 12:07:03,2018-04-02 12:07:03,NULL
1102,1,060.532.0084,0,8.83,root,2018-04-02 12:07:03,2018-04-02 12:07:03,NULL
1103,1,060.532.0167,0,7.97,root,2018-04-02 12:07:03,2018-04-02 12:07:03,NULL
