clues,jurisdiccion_id,tipo,nombre,activa,es_offline,director_id,created_at,updated_at,deleted_at
CSSSA007605,1,CS,"ALBANIA (EL VALLE)",1,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA007610,1,CS,"PATRIA NUEVA",1,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA007622,1,CS,TERAN,1,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA007634,1,CS,"TUXTLA GUTIÉRREZ",1,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA007646,1,CS,COPOYA,1,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA007651,1,CS,"EL JOBO",1,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA007663,7,CS,"TUXTLA CHICO",1,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA007675,7,NULL,"2A. SECCIÓN IZAPA",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA007680,7,CS,"C.S. PRIMERA SECCIÓN DE MEDIO MONTE",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA007692,7,NULL,"2A. SECCIÓN MEDIO MONTE",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA007704,7,NULL,TALISMÁN,0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA007716,7,NULL,"SECCIÓN LA TOMA",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA007721,7,NULL,"CANTÓN EL SACRIFICIO",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA007733,7,NULL,CHIPILÍN,0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA007745,7,CS,"C.S. ISLAMAPA",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA007750,7,NULL,"SEGUNDO CANTÓN",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA007762,7,NULL,"29 DE DICIEMBRE",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA007786,3,CS,"FELIPE ÁNGELES",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA007791,3,CS,OCHUSJOB,0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA007815,3,NULL,"NUEVA LIBERTAD",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA007820,7,CS,"UNIÓN JUÁREZ",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA007832,7,NULL,TRINIDAD,0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA007844,1,CS,"VENUSTIANO CARRANZA",1,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA007861,1,CS,"GUADALUPE VICTORIA",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA007885,1,NULL,"MARIANO MATAMOROS",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA007890,1,CS,"SAN FRANCISCO PUJILTIC",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA007902,1,CS,"LAJA TENDIDA",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA007914,1,CS,"PARAÍSO DEL GRIJALVA",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA007926,1,NULL,"SAN ANTONIO LA SIDRA (31 DE DICIEMBRE)",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA007931,4,CS,VILLACORZO,1,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA007943,4,CS,"SN. PEDRO BUENAVISTA",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA007955,4,NULL,"LA LIBERTAD",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA007960,4,CS,"EL PARRAL",1,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA007972,4,NULL,"SAN JULIÁN",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA007984,4,NULL,"LOMA BONITA",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA007996,4,NULL,"OCOTAL LAS MARAVILLAS",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA008001,4,NULL,"LOS AMATES",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA008013,4,NULL,"TIERRA SANTA",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA008025,4,UM,"24 DE FEBRERO",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA008030,4,NULL,"FRANCISCO I. MADERO",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA008042,4,NULL,"COL. LA FRAYLESCA",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA008066,4,NULL,"DR. BELISARIO DOMÍNGUEZ",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA008071,4,NULL,"RIBERA BUENAVISTA",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA008083,4,NULL,"24 DE DICIEMBRE",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA008095,4,NULL,"AGUA DULCE II",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA008100,4,NULL,"UNIÓN DEL CARMEN",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA008112,4,OA,"OFICINA JURISDICCIONAL (VILLAFLORES)",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA008124,4,CS,VILLAFLORES,1,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA008136,4,CS,"CALZADA LARGA",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA008141,4,CS,"CRISTÓBAL OBREGÓN",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA008153,4,CS,"DR. DOMINGO CHANONA",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA008165,4,CS,"JESÚS MA. GARZA",1,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA008170,4,NULL,"MIGUEL HIDALGO",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA008182,4,NULL,"HORACIO GRAJALES",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA008194,4,NULL,"RIBERA HORIZONTE",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA008206,4,CS,"ROBLADA GRANDE",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA008211,4,CS,"TIERRA Y LIBERTAD",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA008223,4,NULL,"TRES PICOS",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA008235,4,NULL,"EL SABINO",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA008240,4,NULL,"SOMBRA DE LA SELVA",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA008252,4,NULL,"EL PORTILLO",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA008264,6,HO,"HOSPITAL GENERAL YAJALÓN",1,0,000139,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA008276,6,CS,YAJALÓN,1,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA008310,6,NULL,"LA LAGUNA",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA008375,2,CS,CHIQUINIVALVO,0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA008380,2,CS,NACHING,0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA008392,2,CS,NAVENCHAUC,0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA008421,2,NULL,CHACTOJ,0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA008433,2,CS,CHILOLJÁ,0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA008445,2,CS,CHACTÉ,0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA008450,2,CS,ONILTIC,0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA008491,6,UM,"ARROYO DELICIAS",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA008503,6,CS,"NUEVO VERACRUZ",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA008515,6,CS,QUETZALCÓALT,0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA008520,3,NULL,"GUADALUPE MIRAMAR",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA008532,3,CS,"SANTA MARGARITA AGUA AZUL",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA008556,3,NULL,"SAN MATEO ZAPOTAL",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA008590,6,CS,"BOCA DE CHAJUL",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA008614,6,CS,QUIRINGUICHARO,0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA008631,4,CS,"LAGUNA DEL COFRE",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA008643,4,NULL,"LA LUCHA",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA008655,4,CS,"SAN NICOLÁS PLAN DE AYUTLA",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA008672,1,CS,"PEDREGAL SAN ÁNGEL",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA008684,1,NULL,CAHUARE,0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA008696,1,CS,"EMILIANO ZAPATA",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA008701,2,CS,BASHEQUÉM,0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA008713,2,CS,CHAONIL,0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA008725,2,CS,LELENCHIG,0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA008754,4,NULL,"SANTA RITA",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA008771,4,NULL,"MONTEBELLO ALTAMIRA",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA008824,6,CS,TIEMOPA,0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA008841,9,NULL,ISRAEL,0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA008853,9,NULL,"SAN JOSÉ LA SOLEDAD",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA008870,9,CS,"SAN QUINTÍN",1,0,0001110,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA008882,7,HO,"HOSPITAL REGIONAL DE ALTA ESPECIALIDAD CIUDAD SALUD",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA008894,1,HO,"HOSPITAL DE ESPECIALIDADES PEDIÁTRICAS",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA008923,2,NULL,TZUBET,0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA008935,2,NULL,"CORAZÓN DE MARÍA",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA008952,2,NULL,TZAJALCHÉM,0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA008964,2,NULL,"JARDÍN DEL NUEVO EDÉN",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA008976,2,NULL,GALILEA,0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA008981,4,NULL,"EMILIANO ZAPATA",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA008993,4,NULL,"ESPINAL BUENAVISTA",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA009005,4,NULL,"EMILIANO ZAPATA",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA009010,4,NULL,MONTERREY,0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA009022,4,NULL,"LA PAZ DE SABINES",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA009034,4,NULL,"MELCHOR OCAMPO",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA009046,4,NULL,"MANUEL ÁVILA CAMACHO",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA009051,2,CS,TS'AKIBILJOK,0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA009063,2,CS,CALLEJÓN,0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA009075,1,NULL,"EL ROSARIO",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA009080,1,CS,"NUEVA PALESTINA",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA009092,1,CS,"FRANCISCO SARABIA",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA009104,1,CS,"UNIÓN AGRARISTA",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA009121,1,CS,CHIAPILLA,1,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA009133,1,NULL,"AQUILES SERDÁN",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA009145,1,CS,"IGNACIO ZARAGOZA",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA009150,1,CS,"VICENTE GUERRERO",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA009162,1,HO,"UNIDAD DE ATENCIÓN A LA SALUD MENTAL SAN AGUSTÍN",1,0,000135,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA012225,2,UM,"CARAVANA TIPO 0 CONOILJA",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA012230,3,UM,"CARAVANA TIPO 0 SAN JUAN BAUTISTA",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA012242,2,UM,"CARAVANA TIPO 0 PACANAM",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA012254,3,UM,"CARAVANA TIPO 0 SAN ANTONIO DE LOS MONTES",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA012266,3,UM,"CARAVANA TIPO 0 SANTA ANA LAS FLORES",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA012271,6,UM,"CARAVANA TIPO 0 CALVARIO LAS DELICIAS",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA012283,9,UM,"CARAVANA TIPO 0 SAN MIGUEL CHIPTIC",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA012295,9,UM,"CARAVANA TIPO 0  MORELIA (VICTORICO RODULFO GRAJALES)",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA012300,9,UM,"CARAVANA TIPO 0 NUEVO SUSHILA",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA012312,6,UM,"CARAVANA TIPO 0 SHASHIJA",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA012324,6,UM,"CARAVANA TIPO 0 CALVARIO BAHUITZ",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA012336,6,UM,"CARAVANA TIPO 0 SOMBRA GRANDE",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA012341,6,UM,"CARAVANA TIPO 0 TULAQUIL",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA012353,5,UM,"CARAVANA TIPO 0 JOCHOMPAT CARMEN GRANDE",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA012365,5,UM,"CARAVANA TIPO 0 ENRIQUE RODRIGUEZ CANO",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA012370,9,UM,"CARAVANA TIPO 0 LA AURORA",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA012382,9,UM,"CARAVANA TIPO 0 EL ZAPOTAL",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA012394,9,UM,"CARAVANA TIPO 0 EL CENSO",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA012406,6,UM,"CARAVANA TIPO 0 NUEVO MARISCAL",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA012411,4,UM,"CARAVANA TIPO 0 LA SULTANA",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA012423,9,UM,"CARAVANA TIPO 0 MACEDONIA",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA012435,9,UM,"CARAVANA TIPO 0 SAN ANTONIO",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA012440,9,UM,"CARAVANA TIPO 0 CINCO DE FEBRERO",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA012452,9,UM,"CARAVANA TIPO 0 SANTA LUCIA",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA012464,9,UM,"CARAVANA TIPO 0 LA CUEVA",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA012476,9,UM,"CARAVANA TIPO 0 NUEVO TUXTLA",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA012481,6,UM,"CARAVANA TIPO 0 EL LACANDON",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA012493,6,UM,"CARAVANA TIPO 0 EL EDEN",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA012505,6,UM,"CARAVANA TIPO 0 LICENCIADO GUSTAVO DIAZ ORDAZ",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA012510,6,UM,"CARAVANA TIPO 0 LINDAVISTA (CHINIQUIJA)",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA012522,6,UM,"CARAVANA TIPO 0 RICARDO FLORES MAGON",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA012534,4,UM,"CARAVANA TIPO 0 NUEVA LIBERTAD",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA012546,6,UM,"CARAVANA TIPO 0 LAZARO CARDENAS DEL RIO",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA012551,6,UM,"CARAVANA TIPO 0  ASUNCION HUITIUPAN",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA012563,6,UM,"CARAVANA TIPO 0 TORTUGUERO 2A. SECCION",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA012575,6,UM,"CARAVANA TIPO 0 JOSE MARIA PINO SUAREZ",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA012580,5,UM,"CARAVANA TIPO 0 JOSE CASTILLO TIELEMANS",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA012592,7,UM,"CARAVANA TIPO 0 PLAN CHANJALE",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA012604,7,UM,"CARAVANA DE SALUD 0 TOQUIAN CHIQUITO",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA012616,6,UM,"CARAVANA TIPO 0 CERRO MISOPA",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA012621,6,UM,"CARAVANA TIPO 0 ARROYO CARRIZAL",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA012633,6,UM,"CARAVANA TIPO 0 PUYIPA",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA012645,6,UM,"CARAVANA TIPO 0 EL OCOTAL",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA012650,6,UM,"CARAVANA TIPO 0 SANTA CANDELARIA",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA012662,5,UM,"CARAVANA TIPO 0  CHAPAYAL",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA012674,6,UM,"CARAVANA TIPO 0 LA ARENA",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA012686,6,UM,"CARAVANA TIPO 0 ESPERANZA SÉTZER",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA012694,1,CS,"CENTRO DE SALUD MICROREGIONAL CRISTOBAL COLON",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA012703,1,CS,COAPILLA,0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA012712,1,CS,"CENTRO DE SALUD MICROREGIONAL PONCIANO ARRIAGA",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA012721,2,UM,"CARAVANA TIPO 0 LA VICTORIA",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA012730,2,UM,"CARAVANA TIPO 0 APAS",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA012745,3,UM,"CARAVANA TIPO 0 RÍO COROZAL",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA012754,3,UM,"CARAVANA DE SALUD IGNACIO ALLENDE",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA012763,5,UM,"CARAVANA TIPO 0 PLAN PAREDÓN",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA012772,5,UM,"CARAVANA TIPO 0 YUQUÍN",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA012781,5,UM,"CARAVANA TIPO 0 SAN MIGUEL",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA012790,5,UM,"CARAVANA TIPO 0 LAS LIMAS",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA012805,6,UM,"CARAVANA TIPO 0 VILLAFLORES",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA012814,6,UM,"CARAVANA TIPO 0 JOLNOPA GUADALUPE",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA012823,6,UM,"CARAVANA TIPO 0 ESPERANZA TAKINUKUM",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA012832,6,UM,"CARAVANA TIPO 0 LA CONCORDIA",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA012841,6,UM,"CARAVANA TIPO 0 SAN JUAN CHANCALAITO",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA012850,9,UM,"CARAVANA TIPO 0 EL PRADO",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA012865,10,OA,"CENTRO JURISDICCIONAL DE VACUNOLOGÍA Y CAPACITACIÓN PARA LA SALUD DEL NIÑO",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA012874,2,UM,"U. M. M. NAILCHÉN",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA012883,2,UM,"U. M. M. SAN ISIDRO CHICHIUISTAN",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA012892,2,UM,"U. M. M. LA LIBERTAD",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA012901,2,UM,"U. M. M. LA MERCED",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA012910,2,UM,"U. M. M. TZACUCUM",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA012925,2,UM,"U. M. M. ICHINTÓN",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA012934,2,UM,"U. M. M. JUAN DIEGO X'OYEP",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA012943,2,UM,"U. M. M. PACVILNA",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA012952,2,UM,"U. M. M. CRUZTÓN",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA012961,2,UM,"U. M. M. SAN MATEO",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA012970,10,CS,"CENTRO DE SALUD POTRERILLO",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA012985,10,CS,"CENTRO DE SALUD VILLA HERMOSA",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA012994,2,CS,"CENTRO DE SALUD SAN CRISTOBAL DE LAS CASAS",1,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
