clave,tipo,generico_id,es_causes,es_unidosis,tiene_fecha_caducidad,descripcion,created_at,updated_at,deleted_at
060.604.0418,MC,1689,0,0,0,"MARCAPASO CARDIACO, TIPO: BICAMERAL CON ACTIVIDAD DE FRECUENCIA; ESPECIFICACIONES:MULTIPROGRAMACIÓN DE FUNCIONES CON UN MÍNIMO DE 10 FUNCIONES; POLARIDAD: DE SENSADO BIPOLAR, DEESTIMULACIÓN BIPOLAR; MODO DE ESTIMULACIÓN: DDDR; ADAPTACIÓN DE FRECUENCIA: BAJO, MEDIO, ALTO OMÁS (MEDIO BAJO O MEDIO ALTO); AMPLITUD DE VOLTAJE: PROGRAMABLE EN FORMA INDEPENDIENTE, PORCÁMARA; DIMENSIONES: PESO MENOR DE 40 GRS Y MENOS DE 9 MM DE GROSOR; LONGEVIDAD: 7 AÑOS ENADELANTE A PARÁMETROS NOMINALES; 8.- CUBIERTA: CAJA DE TITANIO; FUENTE DE ENERGÍA: YODURO DE LITIO;ELECTRODOS CUBIERTOS CON SILICÓN O POLIURETANO CON CONDUCTORES DE DIFERENTES METALES; FIJACIÓN ACTIVACON TORNILLOS PARA LA AURÍCULA Y PASIVA PARA EL VENTRÍCULO; DIÁMETRO: 3.2 MM; LONGITUD: 50 A 60 CM;INTRODUCTOR: DOS INTRODUCTORES PARA VENA SUBCLAVIA (CON TÉCNICA DE PEEL OFF); GUÍAS METÁLICAS EN “J”.",NULL,NULL,NULL
060.604.0426,MC,1689,0,0,0,"MARCAPASO CARDÍACO UNICAMERAL CON ACTIVIDAD DE FRECUENCIA MARCAPASO CARDIACO, TIPO: UNICAMERAL CON ACTIVIDAD DE FRECUENCIA; ESPECIFICACIONES: MULTIPROGRAMACIÓN DE FUNCIONES CON UN MÍNIMO DE 7 FUNCIONES; POLARIDAD: BIPOLAR; MODO DE ESTIMULACIÓN: SSIR; ADAPTACIÓN DE FRECUENCIA: BAJO, MEDIO, ALTO O MÁS (MEDIO BAJO O MEDIO ALTO); DIMENSIONES: PESO MENOR DE 30 GR Y MENOS DE 19 MM DE GROSOR; LONGEVIDAD: 7 AÑOS EN ADELANTE A PARÁMETROS NOMINALES; CUBIERTA: CAJA DE TITANIO; FUENTE DE ENERGÍA: YODURO DE LITIO; ELECTRODOS CUBIERTOS DE SILICÓN O POLIURETANO CON CONDUCTORES DE DIFERENTES METALES; FIJACIÓN PASIVA PARA EL VENTRÍCULO Y ACTIVA CON TORNILLO PARA LA AURÍCULA; DIÁMETRO: 3.2 MM; LONGITUD: 50 A 60 CM; INTRODUCTOR: DOS INTRODUCTORES PARA VENA SUBCLAVIA (CON TÉCNICA DE PEEL OFF); GUÍAS: METÁLICAS EN “J” PARA LA AURÍCULA.",NULL,NULL,NULL
060.604.0434,MC,1689,0,0,0,"MARCAPASO CARDÍACO DEFINITIVO BIPOLAR DE UNA SOLA CÁMARA MULTIPROGRAMABLE MARCAPASO CARDIACO MULTIPROGRAMABLE; DEFINITIVO BIPOLAR EN LÍNEA DE UNA SOLA CÁMARA, CON SENSOR ALA ACTIVIDAD; CONECTOR IS-1/3.2 MM; FUNCIONES PROGRAMABLES 15 O MÁS; TELEMETRÍA EN TIEMPO REAL;PROGRAMAS TEMPORALES; MODO DE ESTIMULACIÓN VVIR,VVI, VVT, VOO, VOOR, OVO, AAIR, AAI AAT, AOO, AOOR, OAO; FUNCIONES DEL SENSOR; PROGRAMA DE ACELERACIÓN; PROGRAMA DE DESACELERACIÓN;UMBRAL DE ACTIVIDAD PROGRAMABLE; FRECUENCIA MÁXIMA DE ACTIVIDAD; PESO 30 G O MENOS; GROSOR 8.0MM O MENOS; FUENTE DE ALIMENTACIÓN YODO-LITIO; VOLTAJE DE LA BATERÍA 3.0 VOLTS O MENOS; FUNCIONESDE DIAGNÓSTICO; CONTADORES DE EVENTOS; HISTOGRAMA DE FRECUENCIA; REGISTRO DE EXTRASÍSTOLES; MONITORY TENDENCIA DEL ELECTRODO; ESTIMADO DE LONGEVIDAD AUTOACTUALIZABLE; ELECTROGRAMA CON CANAL DEMARCAS; INDICADOR DE REMPLAZO ELECTIVO; POLARIDAD PROGRAMABLE (BIP-UNIP); PRUEBA AUTOMÁTICA DE UMBRALES DE ESTIMULACIÓN Y ACTIVIDAD; ESTIMULACIÓN UNIPOLAR DE APOYO (SÓLO BIP’S); HISTÉRESIS UNICAMERAL.",NULL,NULL,NULL
060.604.0442,MC,1689,0,0,0,"MARCAPASO CARDIACO MULTIPROGRAMABLE. DEFINITIVO BIPOLAR EN LÍNEA DE UNA DOBLE CÁMARA, CON SENSORA LA ACTIVIDAD; CONECTOR IS-1/3.2 MM; 18 O MÁS FUNCIONES PROGRAMABLES; TELEMETRÍA EN TIEMPO REAL;PROGRAMAS TEMPORALES; MODO DE ESTIMULACIÓN DE FRECUENCIA; AUTORREGULABLE CON SENSOR DDDR,DDD, DDIR, DDI, DVIR, DVI, VVIR, VVI, AAIR, AAI, VVT, AAT, DOOR, VDD, VOOR, VOO, AOO,AOOR, ODO; FUNCIONES DEL SENSOR: PROGRAMA DE ACELERACIÓN; PROGRAMA DE DESACELERACIÓN;UMBRAL DE ACTIVIDAD PROGRAMABLE; FRECUENCIA MÁXIMA DE ACTIVIDAD; INTERCALO AV ADAPTABLE A LAFRECUENCIA; PESO 30 G O MENOS; GROSOR 8.0 MM O MENOS; FUENTE DE ALIMENTACIÓN YODO-LITIO;VOLTAJE DE LA BATERÍA 3.0 VOLTS O MENOS; FUNCIONES DE DIAGNÓSTICO; CONTADORES DE EVENTOS; HISTOGRAMA DE FRECUENCIA; REGISTRO DE EXTRASÍSTOLES; MONITOR Y TENDENCIA DEL ELECTRODO; ESTIMADO DELONGEVIDAD AUTOACTUALIZABLE; ELECTROGRAMA CON CANAL DE MARCAS; INDICADOR DE REMPLAZO ELECTIVO;HISTÉRESIS UNICAMERAL; POLARIDAD PROGRAMABLE (B/U, EST/SENTIR); PRUEBA AUTOMÁTICA DE UMBRALES DEESTIMULACIÓN (AMP Y ANCHO DE PULSO); SENSIBILIDAD Y ACTIVIDAD; CURVA DE DURACIÓN E INTENSIDAD;ESTIMULACIÓN UNIPOLAR DE APOYO (SÓLO BIP’S); ESTIMULACIÓN AURICULAR NO COMPETITIVA; INTERVENCIÓN ENTAQUICARDIAS MEDIATIZADAS POR EL MARCAPASO; CAMBIO DE MODO AUTOMÁTICO EN LA ESTIMULACIÓN.",NULL,NULL,NULL
060.604.0467,MC,1689,0,0,0,"MARCAPASO CARDIACO MULTIPROGRAMABLE DEFINITIVO BIPOLAR EN LÍNEA DE UNA SOLA CÁMARA (A O V); CONECTOR. IS-1/3.2 MM; 8 O MÁS FUNCIONES PROGRAMABLES; TELEMETRÍA EN TIEMPO REAL; PROGRAMAS TEMPORALES; MODO DE ESTIMULACIÓN CONVENCIONAL; (SIN SENSOR) VVI, VVT, VOO, AAI, AAT, AOO, OAO, OVO; HISTÉRESIS UNICAMERAL; PESO 30 G O MENOS; GROSOR 8.0 MM O MENOS; FUENTE DE ALIMENTACIÓN YODO-LITIO; VOLTAJE DE LA BATERÍA 3.0 VOLTS O MENOS; FUNCIONES DE DIAGNÓSTICO; ELECTROGRAMA CON CANAL DE MARCAS; INDICADOR DE REMPLAZO; LONGEVIDAD MÁS DE 10 AÑOS; POLARIDAD PROGRAMABLE (BIP-UNIP); PRUEBA DEL MARGEN DE SEGURIDAD.",NULL,NULL,NULL
060.604.0475,MC,1689,0,0,0,"MARCAPASO CARDIACO VDD MULTIPROGRAMABLE DEFINITIVO BIPOLAR EN LÍNEA DE DOBLE CÁMARA PARA UN SOLOCABLE BICAMERAL. CONECTOR AURICULAR SÓLO PARA DETECCIÓN IS-1/3.2 MM; CONECTOR VENTRICULAR PARAESTIMULACIÓN Y DETECCIÓN VENTRICULARES IS-1/3.2 MM; FUNCIONES PROGRAMABLES 18 O MÁS; TELEMETRÍAEN TIEMPO REAL; PROGRAMAS TEMPORALES; MODO DE ESTIMULACIÓN VDD, VVIR, VVI, VVT, VOOR, VOO,OAO, OVO; CAMBIO DE MODO; PESO 30 G O MENOS; GROSOR 8.0 MM O MENOS; FUENTE DEALIMENTACIÓN YODO-LITIO; VOLTAJE DE LA BATERÍA 3.0 VOLTS O MENOS; FUENTE DE DIAGNÓSTICO; CONTADORESDE EVENTOS; REGISTRO DE EXTRASÍSTOLES; MONITOR Y TENDENCIA DEL ELECTRODO; ESTIMADO DE LONGEVIDAD:AUTOACTUALIZABLE; ELECTROGRAMA CON CANAL DE MARCAS; INTERVENCIÓN A TAQUICARDIA MEDIDA POR MP;POLARIDAD PROGRAMABLE BIP-UNIP) SÓLO EN EL CANAL VENTRICULAR; PRUEBA AUTOMÁTICA DE UMBRALES DE ESTIMULACIÓN.",NULL,NULL,NULL
060.604.0483,MC,1689,0,0,0,"MARCAPASO CARDIACO, DEFINITIVO, BIPOLAR EN LÍNEA, BICAMERAL, SIN ACTIVIDAD DE FRECUENCIA. ESPECIFICACIONES: MULTIPROGRAMABLE: UN MÍNIMO DE 10 FUNCIONES; POLARIDAD: PROGRAMABLE DE ESTIMULACIÓN Y SENSIBILIDAD A BIPOLAR Y UNIPOLAR; MODO DE ESTIMULACIÓN: DDD (SIN SENSOR DE FRECUENCIA); AMPLITUD DE VOLTAJE: PROGRAMABLE EN FORMA INDEPENDIENTE, POR CADA CÁMARA; DIMENSIONES: PESO MENOR DE 40 G Y MENOS DE 9 MM DE ESPESOR; LONGEVIDAD: 7 AÑOS EN ADELANTE A PARÁMETROS NOMINALES; FUENTE DE ENERGÍA: YODO-LITIO; ELECTRODOS: DOS ENDOCÁRDICOS, BIPOLAR EN LÍNEA, CUBIERTOS CON SILICÓN; FIJACIÓN ACTIVA PARA LA AURÍCULA Y FIJACIÓN PASIVA PARA EL VENTRÍCULO; CONECTOR IS-1, LONGITUD 60 CM O MENOS; INTRODUCTOR DE CABLE ELECTRODO: DOS PARA VENA SUBCLAVIA, CON TÉCNICA DE “PELL OFF”.",NULL,NULL,NULL
060.604.0491,MC,1689,0,0,0,"MARCAPASO CARDIACO, DEFINITIVO BIPOLAR EN LÍNEA, UNICAMERAL, SIN ACTIVIDAD DE FRECUENCIA. ESPECIFICACIONES: MULTI PROGRAMABLE: UN MÍNIMO DE 7 FUNCIONES; POLARIDAD: PROGRAMABLE DE ESTIMULACIÓN Y SENSIBILIDAD A BIPOLAR Y UNIPOLAR; MODO DE ESTIMULACIÓN: SSI (SIN SENSOR DE FRECUENCIA); AMPLITUD DE VOLTAJE: PROGRAMABLE; DIMENSIONES: PESO MENOR DE 35 G Y MENOS DE 11 MM DE ESPESOR; LONGEVIDAD: 7 AÑOS EN ADELANTE A PARÁMETROS NOMINALES; FUENTE DE ENERGÍA: YODO-LITIO; ELECTRODOS: UNO ENDOCÁRDICO, BIPOLAR EN LÍNEA, CUBIERTO CON SILICÓN; FIJACIÓN ACTIVA PARA LA AURÍCULA O FIJACIÓN PASIVA PARA EL VENTRÍCULO. CONECTOR IS-1, LONGITUD 60 CM O MENOS; INTRODUCTOR DE CABLE ELECTRODO: UNO PARA VENA SUBCLAVIA, CON TÉCNICA DE “PEEL OFF”. REFACCIONES: NO REQUIERE. ACCESORIOS OPCIONALES: NO REQUIERE. CONSUMIBLES: NO REQUIERE. INSTALACION. * NO REQUIERE. OPERACION. * POR PERSONAL ESPECIALIZADO Y DE ACUERDO AL MANUAL DE OPERACIÓN. MANTENIMIENTO *PREVENTIVO. CORRECTIVO POR PERSONAL CALIFICADO.",NULL,NULL,NULL
060.621.0078,MC,1689,0,0,0,"MASCARILLA FACIAL PARA ANESTESIA TRANSPARENTE. LIBRE DE METAL. RADIOPACA. TAMAÑO 0 DESECHABLE PIEZA",NULL,NULL,NULL
060.621.0094,MC,1689,0,0,0,"MASCARILLA FACIAL PARA ANESTESIA TRANSPARENTE. LIBRE DE METAL. RADIOPACA. TAMAÑO 2 DESECHABLE PIEZA",NULL,NULL,NULL
060.621.0169,MC,1689,0,0,0,"MASCARILLA FACIAL PARA ANESTESIA TRANSPARENTE . LIBRE DE METAL. RADIOPACA.TAMAÑO 4 DESECHABLE PIEZA",NULL,NULL,NULL
060.621.0177,MC,1689,0,0,0,"MASCARILLA FACIAL PARA ANESTESIA TRANSPARENTE. LIBRE DE METAL. RADIOPACA. TAMAÑO 00 DESECHABLE PIEZA",NULL,NULL,NULL
060.621.0185,MC,1689,0,0,0,"MASCARILLA FACIAL PARA ANESTESIA TRANSPARENTE. LIBRE DE METAL. RADIOPACA.TAMAÑO 1 DESECHABLE PIEZA",NULL,NULL,NULL
060.621.0193,MC,1689,0,0,0,"MASCARILLA FACIAL PARA ANESTESIA TRANSPARENTE . LIBRE DE METAL. RADIOPACA.TAMAÑO 3 DESECHABLE PIEZA",NULL,NULL,NULL
060.621.0201,MC,1689,0,0,0,"MASCARILLA FACIAL PARA ANESTESIA TRANSPARENTE . LIBRE DE METAL. RADIOPACA.TAMAÑO 5 DESECHABLE PIEZA",NULL,NULL,NULL
060.621.0524,MC,1689,0,0,0,"CUBREBOCAS DE DOS CAPAS DE TELA NO TEJIDA, RESISTENTE A FLUIDOS, ANTIESTÁTICO, HIPOALERGÉNICO, CON BANDAS O AJUSTE ELÁSTICO A LA CABEZA. DESECHABLE.",NULL,NULL,NULL
060.621.0656,MC,1689,0,0,0,"CUBREBOCA QUIRÚRGICO ELABORADO CON DOS CAPAS EXTERNAS DE TELA NO TEJIDA, UN FILTRO INTERMEDIO DE POLIPROPILENO; PLANO O PLISADO; CON AJUSTE NASAL MOLDEABLE. RESISTENTE A FLUIDOS, ANTIESTÁTICO, HIPOALERGÉNICO. CON BANDAS O AJUSTE ELÁSTICO ENTORCHADO A  LA CABEZA O RETROAURICULAR.",NULL,NULL,NULL
060.623.0019,MC,1689,0,0,0,"CAPSULAS CON PERDIGON METALICO PARA AMALGAMADOR ELECTRICO. ",NULL,NULL,NULL
060.623.0852,MC,1689,0,0,0,"ESPACIADORES DE VOLUMEN, DE PLÁSTICO, DE FORMA OVOIDE, CON ABERTURAS EN AMBOS EXTREMOS Y QUE SE AJUSTE A LA ENTRADA DE LOS DIFERENTES MEDICAMENTOS EN SUSPENSIÓN O AEROSOL, PARA LA TERAPÉUTICA BRONCODILATADORA. CON CAPACIDAD INTERIOR DE 300 ML ± 10 ML Y LO",NULL,NULL,NULL
060.630.0028,MC,1689,0,0,0,"MERCURIO TRIDESTILADO. QUIMICAMENE PURO. ENVASE CON 250 G.",NULL,NULL,NULL
060.681.0034,MC,1689,0,0,0,"PAÑAL DE FORMA  ANATÓMICA DESECHABLES PARA NIÑOS. MEDIDA: CHICO. ",NULL,NULL,NULL
060.681.0042,MC,1689,0,0,0,"PAÑAL DE FORMA ANATÓMICA DESECHABLES PARA NIÑOS. MEDIDA: MEDIANO.                                                                                                                                                                      ",NULL,NULL,NULL
060.681.0059,MC,1689,0,0,0,"PAÑAL DE FORMA ANATÓMICA DESECHABLES PARA NIÑOS. MEDIDA: GRANDE.                                                                                                                                                                 ",NULL,NULL,NULL
060.681.0067,MC,1689,0,0,0,"PAÑAL PERILLA PREDOBLADOS DESECHABLES. PARA ADULTOS.                                                                                                                                                                                             ",NULL,NULL,NULL
060.685.0899,MC,1689,0,0,0,"PAPELES, PLIEGOS DE PAPEL GRADO MÉDICO (BLANCO O CREPADO) IMPRESOS CON INDICADOR(ES) PARA ESTERILIZAR EN GAS O VAPOR. ANCHO: 50 CM LARGO 50 CM.",NULL,NULL,NULL
060.685.0915,MC,1689,0,0,0,"PLIEGOS DE PAPEL GRADO MÉDICO (BLANCO O CREPADO) IMPRESOS CON INDICADOR(ES) PARA ESTERILIZAR EN GAS O VAPOR. ANCHO: 110 CM. LARGO: 110 CM.",NULL,NULL,NULL
060.697.0267,MC,1689,0,0,0,"PASTA O GEL CONDUCTIVA. PARA ELECTROCARDIOGRAMA. ENVASE CON 120 ML",NULL,NULL,NULL
060.701.0360,MC,1689,0,0,0,"PERILLA PARA ASPIRACIÓN DE SECRECIONES. DE HULE: NO.4. PIEZA",NULL,NULL,NULL
060.701.0378,MC,1689,0,0,0,"PERILLA PARA ASPIRACIÓN DE SECRECIONES. DE HULE. NO. 2.                                                                                                                                                                                         ",NULL,NULL,NULL
060.740.0025,MC,1689,0,0,0,"PROTECTOR DE PIEL TINTURA DE BENJUÍ AL 20%. ENVASE CON 1000  ML",NULL,NULL,NULL
060.753.0052,MC,1689,0,0,0,"PUNTAS ABSORBENTES PARA ENDODONCIA. DE PAPEL, ESTÉRILES. NÚMEROS: 10 A 40 (DE 5 EN 5).",NULL,NULL,NULL
060.771.0050,MC,1689,0,0,0,"RASTRILLO DESECHABLE. PIEZA.",NULL,NULL,NULL
060.771.0068,MC,1689,0,0,0,"RASTRILLO DE CABEZA FIJA RECTANGULAR. DE 1 A 1.5 CM DE ANCHO Y DE 3.5 A 4.5 CM DE LONGITUD. CON BORDE LISO BANDA LUBRICANTE DOBLE HOJA DE AFEITAR SOBREPUESTAS UNIDAS CADA 3 A 5 MM. MANGO RÍGIDO REFORZADO RESISTENTE DE 7.5 A 10 CM DE LONGITUD Y CURVATURA O",NULL,NULL,NULL
060.800.0014,MC,1689,0,0,0,"SAFENOTOMO, CON GUÍA METÁLICA, MULTIFILAMENTO RECUBIERTO DE PLÁSTICO FLEXIBLE CON PUNTA ROMA EN EL EXTREMO DISTAL, CON TRES OLIVAS DE DIFERENTES TAMAÑOS Y MANGO PARA JALAR DE LA GUÍA. ESTERIL Y DESECHABLE. PIEZA.",NULL,NULL,NULL
060.819.0021,MC,1689,0,0,0,"SOLVENTE ACETONA PARA USOS DIVERSOS. ENVASE CON 1000 ML.                                                                                                                                                                                                       ",NULL,NULL,NULL
060.833.0189,MC,1689,0,0,0,"PRESERVADOR DE CORNEA, QUE CONTIENE: 2.5% DE SULFATO DE CONDROITIN, DEXTRAN Y SULFATO DE GENTAMICINA. FRASCO",NULL,NULL,NULL
060.833.0197,MC,1689,0,0,0,"SOLUCIONES DE ACETATO DE CLOREXIDINA AL 10% SUMATRA BENZOICO 20 MG Y ALCOHOL ETILICO CBP 1 ML, BARNIZ DE CLORURO DE METILENO POLIURETANO Y ACETATO DE ETILO 1 ML PARA LA PREVENCION DE CARIES DENTAL. ESTUCHE.",NULL,NULL,NULL
060.833.0346,MC,1689,0,0,0,"HILANO GF20 CAJA CON JERINGA DE VIDRIO DE 2.25ML.",NULL,NULL,NULL
060.833.0353,MC,1689,0,0,0,"SOLUCIÓN DE LAVADO Y PRESERVACIÓN, MULTIORGANOS. CONTIENE AMORTIGUADORES, DEPURADORES; INERTE A RADICALES LIBRES; PH 7.0 A 7.4. SE CONSERVA A TEMPERATURA AMBIENTE. ENVASE CON 1 LITRO. ",NULL,NULL,NULL
060.837.0011,MC,1689,0,0,0,"SUJETADORES PARA MASCARILLA DE VENTILADORES DE PRESIÓN POSITIVA. PIEZA",NULL,NULL,NULL
060.841.0031,MC,1689,0,0,0,"SUTURA SINTETICA ABSORBIBLE POLIMERO DE ACIDO GLICOLICO TRENZADA CON AGUJA. LONH. HEBRA 45 CM. CAL. 5-0, CARACT. DE LA AGUJA 1/4 DE CIRCU,LO, DOBLE ARMADO ESPATULADA (6-8.73 MM). ENVASE CON 12 PIEZAS.",NULL,NULL,NULL
060.841.0197,MC,1689,0,0,0,"SUTURA SINTETICA NO ABSORBIBLE MONOFILAMNETO DE POLIPROPILENO CON AGUJA LONG. 45 CM CAL. 4-0,                                                                                                                              ",NULL,NULL,NULL
060.841.0205,MC,1689,0,0,0,"SUTURA SINTÉTICAS NO ABSORBIBLES MONOFILAMENTO DE POLIPROPILENO CON AGUJA. LONGITUD DE LA HEBRA : 45 CM. CALIBRE DE LA SUTURA :3-0 CARACTERÍSTICAS DE LA AGUJA:3/8 DE CÍRCULO REVERSO CORTANTE (24-26 MM).                    ",NULL,NULL,NULL
060.841.0221,MC,1689,0,0,0,"SUTURA SINTÉTICAS NO ABSORBIBLES MONOFILAMENTO DE POLIPROPILENO CON AGUJA. LONGITUD DE LA HEBRA : 45 CM. CALIBRE DE LA SUTURA :2-0 CARACTERÍSTICAS DE LA AGUJA:3/8 DE CÍRCULO REVERSO CORTANTE (24-26 MM).                         ",NULL,NULL,NULL
060.841.0395,MC,1689,0,0,0,"SUTURA SINTETICA ABSORBIBLE POLIMERO DE ACIDO GLICOLICO TRENZADA CON AGUJA. LONH. HEBRA 67 CM. CAL. 5-0 CARACT. DE LA AGUJA 3/8 DE CIRCULO REVERSO CORTANTE (19-19.5 MM.)                                                                ",NULL,NULL,NULL
060.841.0445,MC,1689,0,0,0,"SUTURA SINTÉTICA NO ABSORBIBLE MONOFILAMENTO DE NYLON, CON AGUJA LONGITUD DE LA HEBRA 45 CM.  CARACTERÍSTICAS DE LA AGUJA 3/8 DE CIRCULO REVERSO  CORTANTE (12 -13 MM). CAL. 5-0. ENVASE CON 12 PIEZAS.",NULL,NULL,NULL
060.841.0460,MC,1689,0,0,0,"SUTURA SINTÉTICA NO ABSORBIBLE MONOFILAMENTO DE NYLON, CON AGUJA LONGITUD DE LA HEBRA 45 CM. CALIBRE DE LA SUTURA 4-0  CARACTERÍSTICAS DE LA AGUJA 3/8 DE CIRCULO REVERSO CORTANTE (12 - 13 MM). ENVASE CON 12 PIEZAS.",NULL,NULL,NULL
060.841.0478,MC,1689,0,0,0,"SUTURA SINTÉTICA NO ABSORBIBLE MONOFILAMENTO DE NYLON, CON AGUJA LONGITUD DE LA HEBRA 45 CM. CALIBRE DE LA SUTURA 3-0  CARACTERÍSTICAS DE LA AGUJA 3/8 DE CIRCULO CORTANTE (19 - 26 MM). ENVASE CON 12 PIEZAS.",NULL,NULL,NULL
060.841.0486,MC,1689,0,0,0,"SUTURA SINTÉTICA NO ABSORBIBLE MONOFILAMENTO DE NYLON, CON AGUJA LONGITUD DE LA HEBRA 45 CM. CALIBRE DE LA SUTURA 2-0  CARACTERÍSTICAS DE LA AGUJA 3/8 DE CIRCULO CORTANTE (19 - 26 MM). ENVASE CON 12 PIEZAS.",NULL,NULL,NULL
060.841.0536,MC,1689,0,0,0,"MALLA DE POLIÉSTER TRENZADO DE 30 X 30 CM. ENVASE CON 12 PIEZAS.",NULL,NULL,NULL
060.841.0551,MC,1689,0,0,0,"SUTURA CATGUT CROMICO CON AGUJA. LONG. DE LA HEBRA 68 A 75 CM, CALIBRE DE LA SUTURA 2-0, CARACTERISTICA DE LA AGUJA 1/2 CIRCULO AHUSADA (35-37 MM). ENVASE CON 12 PIEZAS",NULL,NULL,NULL
060.841.0569,MC,1689,0,0,0,"SUTURA CATGUT CROMICO CON AGUJA. LONGITUD DE LA HEBRA 68 A 75 CM, CALIBRE DE LA SUTURA 1, CARACTERISTICA DE LA AGUJA 1/2 CIRCULO AHUSADA (35-37 MM). ENVASE CON 12 PIEZAS",NULL,NULL,NULL
060.841.0619,MC,1689,0,0,0,"SUTURA SEDA NEGRA TRENZADA CON AGUJA. LONGITUD DE LA HEBRA: 75 CM. CALIBRE DE LA SUTURA: 3-0. CARACTERÍSTICAS DE LA AGUJA: ½ CÍRCULO AHUSADA (25-26 MM). ENVASE CON 12 PIEZAS.",NULL,NULL,NULL
060.841.0627,MC,1689,0,0,0,"SUTURA SEDA NEGRA TRENZADA CON AGUJA. LONGITUD DE LA HEBRA: 75 CM. CALIBRE DE LA SUTURA: 2-0. CARACTERÍSTICAS DE LA AGUJA: ½ CÍRCULO AHUSADA (25-26 MM). ENVASE CON 12 PIEZAS.",NULL,NULL,NULL
060.841.0643,MC,1689,0,0,0,"SUTURA SEDA NEGRA TRENZADA, CON AGUJA LONGITUD DE LA HEBRA 75 CM. CALIBRE DE LA SUTURA 2-0 1/2 CIRCULO AHUSADA (35-37) MM.",NULL,NULL,NULL
060.841.0742,MC,1689,0,0,0,"SEDA NEGRA TRENZADA SIN AGUJA. LONGITUD DE LA HEBRA: 75 CM,   CALIBRE DE LA SUTURA: 2-0",NULL,NULL,NULL
060.841.0767,MC,1689,0,0,0,"SUTURA SEDA NEGRA TRENZADA SIN AGUJA LONGITUD DE LA HEBRA 75 CM. CALIBRE DE LA SUTURA 1-0.SOBRE CON 12 HEBRAS.",NULL,NULL,NULL
060.841.0775,MC,1689,0,0,0,"SUTURA SEDA NEGRA TRENZADA S/AGUJA LONG. DE LA HEBRA 75 CM. CALIBRE 1. SOBRE CON 7 A 12 HEBRAS. ENVASE CON 12 SOBRES.",NULL,NULL,NULL
060.841.0833,MC,1689,0,0,0,"SUTURA SINTETICA ABSORBIBLE POLIMERO ACIDO GLICOLICO TRENZADA CON AGUJA. LONGITUD DE LA HEBRA. 67-70 CM, CAL. 4-0, CARACTERISTICA DE LA AGUJA 1/2 CIRCULO AHUSADA (25-26 MM). ENVASE CON 12 PIEZAS.",NULL,NULL,NULL
060.841.0858,MC,1689,0,0,0,"SUTURA SINTÉTICAS ABSORBIBLES POLÍMERO DE ÁCIDO GLICÓLICO TRENZADO CON AGUJA LONGITUD DE LA HEBRA : 67-70 CM. CALIBRE DE LA SUTURA :3-0 CARACTERÍSTICAS DE LA AGUJA:1/2 CÍRCULO AHUSADA (25-26 MM)                      ",NULL,NULL,NULL
060.841.0866,MC,1689,0,0,0,"SUTURA SINTETICA ABSORBIBLE POLIMERO ACIDO GLICOLICO TRENZADA CON AGUJA. LONGITUD DE LA HEBRA. 67-70 CM, CALIBRE DE LA SUTURA 2-0, CARACTERISTICA DE LA AGUJA 1/2 CIRCULO AHUSADA (25-26 MM). ENVASE CON 12 PIEZAS.",NULL,NULL,NULL
060.841.0882,MC,1689,0,0,0,"SUTURA SINTETICA ABSORBIBLE POLIMERO ACIDO GLICOLICO TRENZADA CON AGUJA. LONGITUD DE LA HEBRA. 67-70 CM, CALIBRE DE LA SUTURA 1-0, CARACTERISTICA DE LA AGUJA 1/2 CIRCULO AHUSADA (35-37 MM). ENVASE CON 12 PIEZAS.",NULL,NULL,NULL
060.841.0890,MC,1689,0,0,0,"SUTURA SINTETICA ABSORBIBLE POLIMERO ACIDO GLICOLICO TRENZADA CON AGUJA. LONGITUD DE LA HEBRA. 67-70 CM, CALIBRE DE LA SUTURA 1, CARACTERISTICA DE LA AGUJA 1/2 CIRCULO AHUSADA (35-37 MM). ENVASE CON 12 PIEZAS.",NULL,NULL,NULL
060.841.0916,MC,1689,0,0,0,"SUTURA SINTETICA ABSORBIBLE POLIMERO DE ACIDO GLICOLICO TRENZADA CON AGUJA. LONGITUD DE LA HEBRA. 67-70 CM, CALIBRE DE LA SUTURA 2-0, CARACTERISTICA DE LA AGUJA 1/2 CIRCULO AHUSADA (35-37 MM). ENVASE CON  12 PIEZAS.",NULL,NULL,NULL
060.841.0924,MC,1689,0,0,0,"SUTURA SINTETICA ABSORBIBLE POLIMERO DE ACIDO GLICOLICO TRENZADA CON AGUJA. LONH. HEBRA 67 CM. CAL. 4-0 CARACT. DE LA AGUJA 3/8 DE CIRCULO REVERSO CORTANTE (19-19.5 MM.)                                                                 ",NULL,NULL,NULL
060.841.0973,MC,1689,0,0,0,"SUTURA SINTÉTICAS ABSORBIBLES POLÍMERO DE ÁCIDO GLICÓLICO TRENZADO CON AGUJA. LONGITUD DE LA HEBRA : 67 CM. CALIBRE DE LA SUTURA :3-0 CARACTERÍSTICAS DE LA AGUJA:3/8 CÍRCULO REVERSO CORTANTE (24 MM).              ",NULL,NULL,NULL
060.841.1393,MC,1689,0,0,0,"SUTURA CATGUT SIMPLE CON AGUJA LONG. DE LA HEBRA 68 A 75 CM. CARACT. DE LA AGUJA 1/2 CIRCULO AHUSADA  (25-27 MM). CAL. 2-0.  ENVASE CON  12 PIEZAS",NULL,NULL,NULL
